Freq.	V(vo)
Step Information: Run=1  (Run: 1/30)
1.58489319246110e+003	(4.25237246963873e-003dB,-1.97193586727775e+000°)
1.62181009735891e+003	(4.45467894850636e-003dB,-2.01793288644713e+000°)
1.65958690743754e+003	(4.66650605816593e-003dB,-2.06500594515554e+000°)
1.69824365246173e+003	(4.88830115994755e-003dB,-2.11318043902271e+000°)
1.73780082874936e+003	(5.12053256962438e-003dB,-2.16248237893816e+000°)
1.77827941003891e+003	(5.36369053276649e-003dB,-2.21293840709292e+000°)
1.81970085860997e+003	(5.61828824418075e-003dB,-2.26457581350668e+000°)
1.86208713666285e+003	(5.88486291465727e-003dB,-2.31742255307062e+000°)
1.90546071796323e+003	(6.16397688627664e-003dB,-2.37150726312736e+000°)
1.94984459975803e+003	(6.45621879860736e-003dB,-2.42685928161064e+000°)
1.99526231496886e+003	(6.76220480826575e-003dB,-2.48350866576860e+000°)
2.04173794466951e+003	(7.08257986379967e-003dB,-2.54148621149578e+000°)
2.08929613085402e+003	(7.41801903898923e-003dB,-2.60082347330043e+000°)
2.13796208950221e+003	(7.76922892581473e-003dB,-2.66155278493538e+000°)
2.18776162394953e+003	(8.13694909159587e-003dB,-2.72370728072210e+000°)
2.23872113856832e+003	(8.52195360097370e-003dB,-2.78732091759942e+000°)
2.29086765276775e+003	(8.92505260714000e-003dB,-2.85242849793033e+000°)
2.34422881531990e+003	(9.34709401456767e-003dB,-2.91906569310196e+000°)
2.39883291901947e+003	(9.78896521620586e-003dB,-2.98726906795637e+000°)
2.45470891568501e+003	(1.02515949086263e-002dB,-3.05707610609148e+000°)
2.51188643150955e+003	(1.07359549880932e-002dB,-3.12852523607440e+000°)
2.57039578276884e+003	(1.12430625310781e-002dB,-3.20165585861162e+000°)
2.63026799189535e+003	(1.17739818629158e-002dB,-3.27650837472329e+000°)
2.69153480392689e+003	(1.23298267175859e-002dB,-3.35312421497207e+000°)
2.75422870333814e+003	(1.29117624929781e-002dB,-3.43154586979958e+000°)
2.81838293126442e+003	(1.35210086053065e-002dB,-3.51181692102736e+000°)
2.88403150312658e+003	(1.41588409463763e-002dB,-3.59398207458255e+000°)
2.95120922666635e+003	(1.48265944481286e-002dB,-3.67808719451232e+000°)
3.01995172040198e+003	(1.55256657583215e-002dB,-3.76417933835521e+000°)
3.09029543251356e+003	(1.62575160320614e-002dB,-3.85230679394207e+000°)
3.16227766016835e+003	(1.70236738429674e-002dB,-3.94251911770362e+000°)
3.23593656929625e+003	(1.78257382191745e-002dB,-4.03486717456693e+000°)
3.31131121482588e+003	(1.86653818082946e-002dB,-4.12940317952861e+000°)
3.38844156139199e+003	(1.95443541761954e-002dB,-4.22618074099770e+000°)
3.46736850452528e+003	(2.04644852440785e-002dB,-4.32525490600817e+000°)
3.54813389233572e+003	(2.14276888695703e-002dB,-4.42668220740678e+000°)
3.63078054770097e+003	(2.24359665753825e-002dB,-4.53052071312978e+000°)
3.71535229097168e+003	(2.34914114315120e-002dB,-4.63683007768909e+000°)
3.80189396320557e+003	(2.45962120956866e-002dB,-4.74567159599670e+000°)
3.89045144994276e+003	(2.57526570166233e-002dB,-4.85710825966521e+000°)
3.98107170553493e+003	(2.69631388056833e-002dB,-4.97120481593121e+000°)
4.07380277804108e+003	(2.82301587808973e-002dB,-5.08802782935854e+000°)
4.16869383470331e+003	(2.95563316892678e-002dB,-5.20764574648910e+000°)
4.26579518801588e+003	(3.09443906107990e-002dB,-5.33012896362063e+000°)
4.36515832240161e+003	(3.23971920498250e-002dB,-5.45554989790285e+000°)
4.46683592150958e+003	(3.39177212172139e-002dB,-5.58398306195704e+000°)
4.57088189614870e+003	(3.55090975075556e-002dB,-5.71550514223819e+000°)
4.67735141287193e+003	(3.71745801752775e-002dB,-5.85019508137422e+000°)
4.78630092322633e+003	(3.89175742126048e-002dB,-5.98813416473313e+000°)
4.89778819368441e+003	(4.07416364323967e-002dB,-6.12940611148674e+000°)
5.01187233627267e+003	(4.26504817577334e-002dB,-6.27409717045847e+000°)
5.12861383991359e+003	(4.46479897198910e-002dB,-6.42229622106329e+000°)
5.24807460249767e+003	(4.67382111652326e-002dB,-6.57409487966917e+000°)
5.37031796370247e+003	(4.89253751710046e-002dB,-6.72958761173380e+000°)
5.49540873857618e+003	(5.12138961679675e-002dB,-6.88887185009480e+000°)
5.62341325190343e+003	(5.36083812679666e-002dB,-7.05204811981931e+000°)
5.75439937337150e+003	(5.61136377914236e-002dB,-7.21922017004750e+000°)
5.88843655355582e+003	(5.87346809894981e-002dB,-7.39049511329651e+000°)
6.02559586074351e+003	(6.14767419524139e-002dB,-7.56598357272437e+000°)
6.16595001861475e+003	(6.43452756944963e-002dB,-7.74579983789008e+000°)
6.30957344480186e+003	(6.73459694024742e-002dB,-7.93006202958474e+000°)
6.45654229034648e+003	(7.04847508318722e-002dB,-8.11889227435033e+000°)
6.60693448007588e+003	(7.37677968325975e-002dB,-8.31241688934778e+000°)
6.76082975391974e+003	(7.72015419800022e-002dB,-8.51076657828417e+000°)
6.91830970918928e+003	(8.07926872855205e-002dB,-8.71407663916053e+000°)
7.07945784384129e+003	(8.45482089537898e-002dB,-8.92248718465769e+000°)
7.24435960074981e+003	(8.84753671490417e-002dB,-9.13614337603672e+000°)
7.41310241300908e+003	(9.25817147264178e-002dB,-9.35519567149560e+000°)
7.58577575029174e+003	(9.68751058774026e-002dB,-9.57980008999127e+000°)
7.76247116628682e+003	(1.01363704629369e-001dB,-9.81011849161111e+000°)
7.94328234724272e+003	(1.06055993131140e-001dB,-1.00463188756558e+001°)
8.12830516164089e+003	(1.10960779645284e-001dB,-1.02885756976817e+001°)
8.31763771102661e+003	(1.16087206155853e-001dB,-1.05370702068387e+001°)
8.51138038202366e+003	(1.21444755488005e-001dB,-1.07919908049405e+001°)
8.70963589956070e+003	(1.27043257819197e-001dB,-1.10535334288023e+001°)
8.91250938133734e+003	(1.32892896445939e-001dB,-1.13219019574969e+001°)
9.12010839355898e+003	(1.39004212649716e-001dB,-1.15973086462924e+001°)
9.33254300796979e+003	(1.45388109484361e-001dB,-1.18799745891634e+001°)
9.54992586021424e+003	(1.52055854282105e-001dB,-1.21701302118980e+001°)
9.77237220955798e+003	(1.59019079647387e-001dB,-1.24680157979635e+001°)
9.99999999999987e+003	(1.66289782676144e-001dB,-1.27738820494426e+001°)
1.02329299228074e+004	(1.73880322102052e-001dB,-1.30879906855058e+001°)
1.04712854805089e+004	(1.81803413031017e-001dB,-1.34106150810509e+001°)
1.07151930523759e+004	(1.90072118878987e-001dB,-1.37420409483087e+001°)
1.09647819614317e+004	(1.98699840076619e-001dB,-1.40825670643914e+001°)
1.12201845430195e+004	(2.07700299045311e-001dB,-1.44325060479425e+001°)
1.14815362149687e+004	(2.17087520883514e-001dB,-1.47921851882303e+001°)
1.17489755493951e+004	(2.26875809126390e-001dB,-1.51619473302160e+001°)
1.20226443461740e+004	(2.37079715857559e-001dB,-1.55421518193133e+001°)
1.23026877081237e+004	(2.47714005356290e-001dB,-1.59331755097383e+001°)
1.25892541179415e+004	(2.58793610354218e-001dB,-1.63354138405211e+001°)
1.28824955169312e+004	(2.70333579854655e-001dB,-1.67492819834111e+001°)
1.31825673855639e+004	(2.82349017328190e-001dB,-1.71752160670445e+001°)
1.34896288259164e+004	(2.94855007943431e-001dB,-1.76136744818488e+001°)
1.38038426460287e+004	(3.07866533315350e-001dB,-1.80651392702273e+001°)
1.41253754462274e+004	(3.21398372055758e-001dB,-1.85301176065735e+001°)
1.44543977074591e+004	(3.35464984187444e-001dB,-1.90091433716052e+001°)
1.47910838816819e+004	(3.50080377232132e-001dB,-1.95027788253502e+001°)
1.51356124843619e+004	(3.65257951501292e-001dB,-2.00116163828399e+001°)
1.54881661891246e+004	(3.81010321802481e-001dB,-2.05362804961388e+001°)
1.58489319246109e+004	(3.97349112419690e-001dB,-2.10774296457189e+001°)
1.62181009735891e+004	(4.14284721833612e-001dB,-2.16357584433322e+001°)
1.65958690743754e+004	(4.31826053205519e-001dB,-2.22119998473832e+001°)
1.69824365246172e+004	(4.49980206164231e-001dB,-2.28069274902867e+001°)
1.73780082874935e+004	(4.68752124895724e-001dB,-2.34213581153347e+001°)
1.77827941003890e+004	(4.88144196945018e-001dB,-2.40561541180861e+001°)
1.81970085860996e+004	(5.08155796493961e-001dB,-2.47122261841186e+001°)
1.86208713666284e+004	(5.28782765180186e-001dB,-2.53905360109974e+001°)
1.90546071796322e+004	(5.50016822771533e-001dB,-2.60920990973653e+001°)
1.94984459975802e+004	(5.71844899216562e-001dB,-2.68179875759283e+001°)
1.99526231496885e+004	(5.94248378761005e-001dB,-2.75693330595967e+001°)
2.04173794466950e+004	(6.17202245975024e-001dB,-2.83473294608576e+001°)
2.08929613085401e+004	(6.40674122695449e-001dB,-2.91532357333243e+001°)
2.13796208950220e+004	(6.64623184091316e-001dB,-2.99883784709759e+001°)
2.18776162394952e+004	(6.88998941355862e-001dB,-3.08541542845097e+001°)
2.23872113856831e+004	(7.13739877982944e-001dB,-3.17520318550748e+001°)
2.29086765276774e+004	(7.38771926285854e-001dB,-3.26835535430237e+001°)
2.34422881531989e+004	(7.64006770881890e-001dB,-3.36503364027977e+001°)
2.39883291901946e+004	(7.89339966443101e-001dB,-3.46540724242748e+001°)
2.45470891568500e+004	(8.14648858292462e-001dB,-3.56965277855668e+001°)
2.51188643150954e+004	(8.39790296642800e-001dB,-3.67795408622109e+001°)
2.57039578276883e+004	(8.64598138718335e-001dB,-3.79050186930629e+001°)
2.63026799189534e+004	(8.88880538017683e-001dB,-3.90749315544456e+001°)
2.69153480392688e+004	(9.12417026969802e-001dB,-4.02913052422507e+001°)
2.75422870333813e+004	(9.34955408669756e-001dB,-4.15562106084979e+001°)
2.81838293126441e+004	(9.56208485749232e-001dB,-4.28717498470942e+001°)
2.88403150312656e+004	(9.75850670261482e-001dB,-4.42400389772809e+001°)
2.95120922666634e+004	(9.93514538217012e-001dB,-4.56631859382042e+001°)
3.01995172040197e+004	(1.00878741647518e+000dB,-4.71432636918414e+001°)
3.09029543251354e+004	(1.02120811824923e+000dB,-4.86822777440059e+001°)
3.16227766016833e+004	(1.03026397633607e+000dB,-5.02821275465013e+001°)
3.23593656929623e+004	(1.03538835962939e+000dB,-5.19445613519940e+001°)
3.31131121482586e+004	(1.03595889705551e+000dB,-5.36711242726828e+001°)
3.38844156139197e+004	(1.03129667135040e+000dB,-5.54630995604935e+001°)
3.46736850452526e+004	(1.02066667942653e+000dB,-5.73214434946764e+001°)
3.54813389233570e+004	(1.00327988147285e+000dB,-5.92467147417892e+001°)
3.63078054770096e+004	(9.78297171043717e-001dB,-6.12389996435502e+001°)
3.71535229097167e+004	(9.44835585787998e-001dB,-6.32978355763802e+001°)
3.80189396320555e+004	(9.01977035235164e-001dB,-6.54221352798421e+001°)
3.89045144994275e+004	(8.48779740874255e-001dB,-6.76101158132204e+001°)
3.98107170553491e+004	(7.84292459454099e-001dB,-6.98592364881135e+001°)
4.07380277804107e+004	(7.07571391882412e-001dB,-7.21661506347566e+001°)
4.16869383470329e+004	(6.17699472255396e-001dB,-7.45266762706674e+001°)
4.26579518801586e+004	(5.13807497079527e-001dB,-7.69357905329586e+001°)
4.36515832240159e+004	(3.95096314669018e-001dB,-7.93876520148825e+001°)
4.46683592150956e+004	(2.60859077396202e-001dB,-8.18756538678046e+001°)
4.57088189614868e+004	(1.10502397606927e-001dB,-8.43925087221101e+001°)
4.67735141287191e+004	(-5.64348265583759e-002dB,-8.69303642659805e+001°)
4.78630092322631e+004	(-2.40266111808931e-001dB,-8.94809459113629e+001°)
4.89778819368439e+004	(-4.41146652747902e-001dB,-9.20357206518729e+001°)
5.01187233627264e+004	(-6.59067906702873e-001dB,-9.45860742834427e+001°)
5.12861383991357e+004	(-8.93857893133838e-001dB,-9.71234928906491e+001°)
5.24807460249764e+004	(-1.14518718573033e+000dB,-9.96397390893644e+001°)
5.37031796370244e+004	(-1.41258016333607e+000dB,-1.02127014022703e+002°)
5.49540873857616e+004	(-1.69543072685746e+000dB,-1.04578097454865e+002°)
5.62341325190340e+004	(-1.99302142391067e+000dB,-1.06986460295715e+002°)
5.75439937337148e+004	(-2.30454477529353e+000dB,-1.09346346236528e+002°)
5.88843655355580e+004	(-2.62912557238536e+000dB,-1.11652821578845e+002°)
6.02559586074348e+004	(-2.96584299952494e+000dB,-1.13901794519178e+002°)
6.16595001861472e+004	(-3.31375160457441e+000dB,-1.16090006909198e+002°)
6.30957344480183e+004	(-3.67190036202676e+000dB,-1.18215002732466e+002°)
6.45654229034645e+004	(-4.03934931371915e+000dB,-1.20275078203072e+002°)
6.60693448007586e+004	(-4.41518350476049e+000dB,-1.22269218550428e+002°)
6.76082975391971e+004	(-4.79852413649912e+000dB,-1.24197026306831e+002°)
6.91830970918925e+004	(-5.18853702242965e+000dB,-1.26058645380598e+002°)
7.07945784384127e+004	(-5.58443855263575e+000dB,-1.27854684496810e+002°)
7.24435960074979e+004	(-5.98549944931816e+000dB,-1.29586142823151e+002°)
7.41310241300906e+004	(-6.39104663565539e+000dB,-1.31254339849539e+002°)
7.58577575029172e+004	(-6.80046355012609e+000dB,-1.32860850910855e+002°)
7.76247116628679e+004	(-7.21318922639352e+000dB,-1.34407449162829e+002°)
7.94328234724269e+004	(-7.62871643226046e+000dB,-1.35896054353712e+002°)
8.12830516164086e+004	(-8.04658912625217e+000dB,-1.37328688377326e+002°)
8.31763771102658e+004	(-8.46639945193038e+000dB,-1.38707437336167e+002°)
8.51138038202363e+004	(-8.88778445158454e+000dB,-1.40034419671866e+002°)
8.70963589956067e+004	(-9.31042264482130e+000dB,-1.41311759818246e+002°)
8.91250938133731e+004	(-9.73403058514059e+000dB,-1.42541566783721e+002°)
9.12010839355895e+004	(-1.01583594795006e+001dB,-1.43725917060825e+002°)
9.33254300796976e+004	(-1.05831919322635e+001dB,-1.44866841279199e+002°)
9.54992586021420e+004	(-1.10083388555848e+001dB,-1.45966314054930e+002°)
9.77237220955795e+004	(-1.14336365728670e+001dB,-1.47026246536161e+002°)
9.99999999999984e+004	(-1.18589441298584e+001dB,-1.48048481197012e+002°)
1.02329299228074e+005	(-1.22841408188173e+001dB,-1.49034788484971e+002°)
1.04712854805088e+005	(-1.27091239143961e+001dB,-1.49986864978539e+002°)
1.07151930523759e+005	(-1.31338066150609e+001dB,-1.50906332760277e+002°)
1.09647819614317e+005	(-1.35581161805614e+001dB,-1.51794739754574e+002°)
1.12201845430195e+005	(-1.39819922538599e+001dB,-1.52653560819005e+002°)
1.14815362149686e+005	(-1.44053853547293e+001dB,-1.53484199413007e+002°)
1.17489755493951e+005	(-1.48282555317160e+001dB,-1.54287989697960e+002°)
1.20226443461739e+005	(-1.52505711591422e+001dB,-1.55066198948798e+002°)
1.23026877081236e+005	(-1.56723078661516e+001dB,-1.55820030179602e+002°)
1.25892541179415e+005	(-1.60934475853685e+001dB,-1.56550624904372e+002°)
1.28824955169311e+005	(-1.65139777094580e+001dB,-1.57259065970035e+002°)
1.31825673855639e+005	(-1.69338903446772e+001dB,-1.57946380411877e+002°)
1.34896288259163e+005	(-1.73531816513479e+001dB,-1.58613542292519e+002°)
1.38038426460286e+005	(-1.77718512620310e+001dB,-1.59261475494568e+002°)
1.41253754462273e+005	(-1.81899017690039e+001dB,-1.59891056444396e+002°)
1.44543977074590e+005	(-1.86073382734368e+001dB,-1.60503116750550e+002°)
1.47910838816818e+005	(-1.90241679894069e+001dB,-1.61098445745078e+002°)
1.51356124843618e+005	(-1.94403998965833e+001dB,-1.61677792920012e+002°)
1.54881661891246e+005	(-1.98560444360564e+001dB,-1.62241870254286e+002°)
1.58489319246109e+005	(-2.02711132443680e+001dB,-1.62791354428879e+002°)
1.62181009735890e+005	(-2.06856189213346e+001dB,-1.63326888929819e+002°)
1.65958690743753e+005	(-2.10995748277356e+001dB,-1.63849086040220e+002°)
1.69824365246172e+005	(-2.15129949093730e+001dB,-1.64358528723599e+002°)
1.73780082874935e+005	(-2.19258935444009e+001dB,-1.64855772401560e+002°)
1.77827941003889e+005	(-2.23382854111706e+001dB,-1.65341346629552e+002°)
1.81970085860995e+005	(-2.27501853741505e+001dB,-1.65815756674784e+002°)
1.86208713666284e+005	(-2.31616083857585e+001dB,-1.66279485000662e+002°)
1.90546071796322e+005	(-2.35725694021908e+001dB,-1.66732992662264e+002°)
1.94984459975801e+005	(-2.39830833115553e+001dB,-1.67176720617404e+002°)
1.99526231496885e+005	(-2.43931648728072e+001dB,-1.67611090957842e+002°)
2.04173794466949e+005	(-2.48028286641656e+001dB,-1.68036508065114e+002°)
2.08929613085400e+005	(-2.52120890398365e+001dB,-1.68453359695336e+002°)
2.13796208950220e+005	(-2.56209600940095e+001dB,-1.68862017997228e+002°)
2.18776162394952e+005	(-2.60294556312133e+001dB,-1.69262840467403e+002°)
2.23872113856830e+005	(-2.64375891422221e+001dB,-1.69656170846836e+002°)
2.29086765276773e+005	(-2.68453737848010e+001dB,-1.70042339962192e+002°)
2.34422881531988e+005	(-2.72528223686616e+001dB,-1.70421666515567e+002°)
2.39883291901945e+005	(-2.76599473440706e+001dB,-1.70794457825957e+002°)
2.45470891568499e+005	(-2.80667607936252e+001dB,-1.71161010525616e+002°)
2.51188643150954e+005	(-2.84732744267589e+001dB,-1.71521611214274e+002°)
2.57039578276882e+005	(-2.88794995766023e+001dB,-1.71876537074009e+002°)
2.63026799189534e+005	(-2.92854471988582e+001dB,-1.72226056447401e+002°)
2.69153480392687e+005	(-2.96911278724001e+001dB,-1.72570429381431e+002°)
2.75422870333812e+005	(-3.00965518013308e+001dB,-1.72909908139444e+002°)
2.81838293126440e+005	(-3.05017288182735e+001dB,-1.73244737683327e+002°)
2.88403150312656e+005	(-3.09066683886954e+001dB,-1.73575156127946e+002°)
2.95120922666633e+005	(-3.13113796160844e+001dB,-1.73901395169715e+002°)
3.01995172040196e+005	(-3.17158712478263e+001dB,-1.74223680491087e+002°)
3.09029543251354e+005	(-3.21201516816450e+001dB,-1.74542232142618e+002°)
3.16227766016832e+005	(-3.25242289724877e+001dB,-1.74857264904139e+002°)
3.23593656929623e+005	(-3.29281108397490e+001dB,-1.75168988626495e+002°)
3.31131121482585e+005	(-3.33318046747452e+001dB,-1.75477608555201e+002°)
3.38844156139197e+005	(-3.37353175483579e+001dB,-1.75783325637260e+002°)
3.46736850452526e+005	(-3.41386562187777e+001dB,-1.76086336812337e+002°)
3.54813389233569e+005	(-3.45418271392884e+001dB,-1.76386835289385e+002°)
3.63078054770095e+005	(-3.49448364660406e+001dB,-1.76685010809742e+002°)
3.71535229097166e+005	(-3.53476900657668e+001dB,-1.76981049897677e+002°)
3.80189396320555e+005	(-3.57503935234029e+001dB,-1.77275136099262e+002°)
3.89045144994274e+005	(-3.61529521495796e+001dB,-1.77567450210429e+002°)
3.98107170553490e+005	(-3.65553709879575e+001dB,-1.77858170494996e+002°)
4.07380277804106e+005	(-3.69576548223800e+001dB,-1.78147472893383e+002°)
4.16869383470328e+005	(-3.73598081838246e+001dB,-1.78435531222725e+002°)
4.26579518801585e+005	(-3.77618353571348e+001dB,-1.78722517369030e+002°)
4.36515832240158e+005	(-3.81637403875185e+001dB,-1.79008601471969e+002°)
4.46683592150955e+005	(-3.85655270868000e+001dB,-1.79293952102899e+002°)
4.57088189614867e+005	(-3.89671990394180e+001dB,-1.79578736436622e+002°)
4.67735141287190e+005	(-3.93687596081594e+001dB,-1.79863120417419e+002°)
4.78630092322630e+005	(-3.97702119396245e+001dB,1.79852731080191e+002°)
4.89778819368438e+005	(-4.01715589694181e+001dB,1.79568654095511e+002°)
5.01187233627263e+005	(-4.05728034270633e+001dB,1.79284485430107e+002°)
5.12861383991356e+005	(-4.09739478406355e+001dB,1.79000062500246e+002°)
5.24807460249763e+005	(-4.13749945411161e+001dB,1.78715223192939e+002°)
5.37031796370243e+005	(-4.17759456664639e+001dB,1.78429805725233e+002°)
5.49540873857615e+005	(-4.21768031654056e+001dB,1.78143648506393e+002°)
5.62341325190339e+005	(-4.25775688009461e+001dB,1.77856590002665e+002°)
5.75439937337147e+005	(-4.29782441535990e+001dB,1.77568468604290e+002°)
5.88843655355579e+005	(-4.33788306243402e+001dB,1.77279122494462e+002°)
6.02559586074347e+005	(-4.37793294372872e+001dB,1.76988389519961e+002°)
6.16595001861471e+005	(-4.41797416421051e+001dB,1.76696107063154e+002°)
6.30957344480182e+005	(-4.45800681161442e+001dB,1.76402111915108e+002°)
6.45654229034644e+005	(-4.49803095663118e+001dB,1.76106240149546e+002°)
6.60693448007584e+005	(-4.53804665306820e+001dB,1.75808326997386e+002°)
6.76082975391970e+005	(-4.57805393798473e+001dB,1.75508206721624e+002°)
6.91830970918924e+005	(-4.61805283180178e+001dB,1.75205712492284e+002°)
7.07945784384125e+005	(-4.65804333838713e+001dB,1.74900676261232e+002°)
7.24435960074977e+005	(-4.69802544511596e+001dB,1.74592928636579e+002°)
7.41310241300904e+005	(-4.73799912290786e+001dB,1.74282298756447e+002°)
7.58577575029170e+005	(-4.77796432624060e+001dB,1.73968614161869e+002°)
7.76247116628678e+005	(-4.81792099314145e+001dB,1.73651700668560e+002°)
7.94328234724267e+005	(-4.85786904515679e+001dB,1.73331382237346e+002°)
8.12830516164085e+005	(-4.89780838730080e+001dB,1.73007480842989e+002°)
8.31763771102656e+005	(-4.93773890798405e+001dB,1.72679816341182e+002°)
8.51138038202361e+005	(-4.97766047892304e+001dB,1.72348206333445e+002°)
8.70963589956065e+005	(-5.01757295503181e+001dB,1.72012466029689e+002°)
8.91250938133729e+005	(-5.05747617429659e+001dB,1.71672408108179e+002°)
9.12010839355893e+005	(-5.09736995763507e+001dB,1.71327842572640e+002°)
9.33254300796974e+005	(-5.13725410874157e+001dB,1.70978576606226e+002°)
9.54992586021419e+005	(-5.17712841391985e+001dB,1.70624414422081e+002°)
9.77237220955793e+005	(-5.21699264190525e+001dB,1.70265157110202e+002°)
1.00000000000000e+006	(-5.25684654367840e+001dB,1.69900602480307e+002°)
Step Information: Run=23  (Run: 23/30)
1.00000000000000e+000	(-4.33046968376135e-005dB,-1.19478729961509e-003°)
1.02329299228075e+000	(-4.33046100168502e-005dB,-1.22261747098073e-003°)
1.04712854805090e+000	(-4.33045191034607e-005dB,-1.25109589030974e-003°)
1.07151930523761e+000	(-4.33044239229009e-005dB,-1.28023765724416e-003°)
1.09647819614318e+000	(-4.33043241993717e-005dB,-1.31005822313046e-003°)
1.12201845430196e+000	(-4.33042198277610e-005dB,-1.34057339923248e-003°)
1.14815362149688e+000	(-4.33041105149117e-005dB,-1.37179936509533e-003°)
1.17489755493953e+000	(-4.33039960660288e-005dB,-1.40375267713861e-003°)
1.20226443461741e+000	(-4.33038762062774e-005dB,-1.43645027743917e-003°)
1.23026877081238e+000	(-4.33037507177185e-005dB,-1.46990950269428e-003°)
1.25892541179417e+000	(-4.33036192975519e-005dB,-1.50414809341996e-003°)
1.28824955169313e+000	(-4.33034816989083e-005dB,-1.53918420338349e-003°)
1.31825673855641e+000	(-4.33033376286309e-005dB,-1.57503640918492e-003°)
1.34896288259165e+000	(-4.33031867318453e-005dB,-1.61172372014195e-003°)
1.38038426460288e+000	(-4.33030287481818e-005dB,-1.64926558835685e-003°)
1.41253754462275e+000	(-4.33028632986579e-005dB,-1.68768191901713e-003°)
1.44543977074593e+000	(-4.33026900949381e-005dB,-1.72699308097531e-003°)
1.47910838816821e+000	(-4.33025086635354e-005dB,-1.76721991752559e-003°)
1.51356124843621e+000	(-4.33023187373297e-005dB,-1.80838375747566e-003°)
1.54881661891248e+000	(-4.33021198409052e-005dB,-1.85050642643134e-003°)
1.58489319246111e+000	(-4.33019115489913e-005dB,-1.89361025840110e-003°)
1.62181009735893e+000	(-4.33016934642832e-005dB,-1.93771810759841e-003°)
1.65958690743756e+000	(-4.33014650872567e-005dB,-1.98285336058847e-003°)
1.69824365246174e+000	(-4.33012259820337e-005dB,-2.02903994868312e-003°)
1.73780082874937e+000	(-4.33009755960518e-005dB,-2.07630236062568e-003°)
1.77827941003892e+000	(-4.33007133950708e-005dB,-2.12466565557011e-003°)
1.81970085860998e+000	(-4.33004388255642e-005dB,-2.17415547637558e-003°)
1.86208713666287e+000	(-4.33001513340050e-005dB,-2.22479806319790e-003°)
1.90546071796325e+000	(-4.32998502887558e-005dB,-2.27662026741354e-003°)
1.94984459975804e+000	(-4.32995350494998e-005dB,-2.32964956584318e-003°)
1.99526231496888e+000	(-4.32992049373472e-005dB,-2.38391407531603e-003°)
2.04173794466953e+000	(-4.32988592984806e-005dB,-2.43944256759962e-003°)
2.08929613085404e+000	(-4.32984973633630e-005dB,-2.49626448462893e-003°)
2.13796208950223e+000	(-4.32981183711361e-005dB,-2.55440995414833e-003°)
2.18776162394955e+000	(-4.32977215281546e-005dB,-2.61390980565135e-003°)
2.23872113856834e+000	(-4.32973059645906e-005dB,-2.67479558674598e-003°)
2.29086765276777e+000	(-4.32968708029019e-005dB,-2.73709957988199e-003°)
2.34422881531992e+000	(-4.32964151674746e-005dB,-2.80085481945884e-003°)
2.39883291901949e+000	(-4.32959380303307e-005dB,-2.86609510935887e-003°)
2.45470891568503e+000	(-4.32954384107442e-005dB,-2.93285504083883e-003°)
2.51188643150958e+000	(-4.32949152431280e-005dB,-3.00117001090423e-003°)
2.57039578276886e+000	(-4.32943674435725e-005dB,-3.07107624105762e-003°)
2.63026799189538e+000	(-4.32937937921975e-005dB,-3.14261079651080e-003°)
2.69153480392691e+000	(-4.32931931472336e-005dB,-3.21581160582775e-003°)
2.75422870333816e+000	(-4.32925641624728e-005dB,-3.29071748105228e-003°)
2.81838293126445e+000	(-4.32919055457100e-005dB,-3.36736813827416e-003°)
2.88403150312660e+000	(-4.32912158919131e-005dB,-3.44580421868558e-003°)
2.95120922666638e+000	(-4.32904937111886e-005dB,-3.52606731014053e-003°)
3.01995172040201e+000	(-4.32897375136433e-005dB,-3.60819996919271e-003°)
3.09029543251359e+000	(-4.32889456714843e-005dB,-3.69224574366462e-003°)
3.16227766016837e+000	(-4.32881165347390e-005dB,-3.77824919574746e-003°)
3.23593656929628e+000	(-4.32872483193928e-005dB,-3.86625592560893e-003°)
3.31131121482591e+000	(-4.32863391449977e-005dB,-3.95631259558576e-003°)
3.38844156139202e+000	(-4.32853871494282e-005dB,-4.04846695492094e-003°)
3.46736850452531e+000	(-4.32843903104795e-005dB,-4.14276786507804e-003°)
3.54813389233575e+000	(-4.32833464661186e-005dB,-4.23926532565351e-003°)
3.63078054770101e+000	(-4.32822534224897e-005dB,-4.33801050087911e-003°)
3.71535229097172e+000	(-4.32811088864106e-005dB,-4.43905574676143e-003°)
3.80189396320560e+000	(-4.32799103959411e-005dB,-4.54245463883353e-003°)
3.89045144994280e+000	(-4.32786554168159e-005dB,-4.64826200055623e-003°)
3.98107170553496e+000	(-4.32773412816921e-005dB,-4.75653393240509e-003°)
4.07380277804112e+000	(-4.32759652499373e-005dB,-4.86732784159279e-003°)
4.16869383470335e+000	(-4.32745243350145e-005dB,-4.98070247252554e-003°)
4.26579518801592e+000	(-4.32730155301358e-005dB,-5.09671793793865e-003°)
4.36515832240165e+000	(-4.32714356115383e-005dB,-5.21543575077649e-003°)
4.46683592150962e+000	(-4.32697812455256e-005dB,-5.33691885680261e-003°)
4.57088189614874e+000	(-4.32680488833547e-005dB,-5.46123166797443e-003°)
4.67735141287197e+000	(-4.32662348914220e-005dB,-5.58844009660065e-003°)
4.78630092322637e+000	(-4.32643354152912e-005dB,-5.71861159028324e-003°)
4.89778819368445e+000	(-4.32623464201962e-005dB,-5.85181516768011e-003°)
5.01187233627271e+000	(-4.32602636785044e-005dB,-5.98812145510524e-003°)
5.12861383991364e+000	(-4.32580827812888e-005dB,-6.12760272396369e-003°)
